"index","id","fk_product","fk_package"
22879,"product_13732_packaging_6","product_13732","packaging_6"
22880,"product_27225_packaging_15","product_27225","packaging_15"
22881,"product_14895_packaging_6","product_14895","packaging_6"
22882,"product_27224_packaging_20","product_27224","packaging_20"
22883,"product_27228_packaging_24","product_27228","packaging_24"
22884,"product_27237_packaging_24","product_27237","packaging_24"
22885,"product_14098_packaging_15","product_14098","packaging_15"
22886,"product_27266_packaging_10","product_27266","packaging_10"
22887,"product_27260_packaging_20","product_27260","packaging_20"
22888,"product_27250_packaging_12","product_27250","packaging_12"
22889,"product_27252_packaging_12","product_27252","packaging_12"
22890,"product_27249_packaging_12","product_27249","packaging_12"
22891,"product_27254_packaging_12","product_27254","packaging_12"
22892,"product_27257_packaging_10","product_27257","packaging_10"
22893,"product_27255_packaging_2","product_27255","packaging_2"
22894,"product_27263_packaging_10","product_27263","packaging_10"
22895,"product_27253_packaging_12","product_27253","packaging_12"
22896,"product_27259_packaging_20","product_27259","packaging_20"
22898,"product_27269_packaging_20","product_27269","packaging_20"
22899,"product_27264_packaging_20","product_27264","packaging_20"
22900,"product_27258_packaging_12","product_27258","packaging_12"
22902,"product_27256_packaging_9","product_27256","packaging_9"
22904,"product_27267_packaging_6","product_27267","packaging_6"
22905,"product_27246_packaging_12","product_27246","packaging_12"
22906,"product_27247_packaging_12","product_27247","packaging_12"
22907,"product_27245_packaging_12","product_27245","packaging_12"
22908,"product_14916_packaging_6","product_14916","packaging_6"
22909,"product_27248_packaging_12","product_27248","packaging_12"
22910,"product_27273_packaging_10","product_27273","packaging_10"
22911,"product_27271_packaging_20","product_27271","packaging_20"
22912,"product_27270_packaging_20","product_27270","packaging_20"
22913,"product_27272_packaging_20","product_27272","packaging_20"
22914,"product_14107_packaging_12","product_14107","packaging_12"
22916,"product_14016_packaging_24","product_14016","packaging_24"
22918,"product_29603_packaging_24","product_29603","packaging_24"
22919,"product_13720_packaging_22","product_13720","packaging_22"
22920,"product_14105_packaging_15","product_14105","packaging_15"
22921,"product_14108_packaging_12","product_14108","packaging_12"
22922,"product_13861_packaging_54","product_13861","packaging_54"
22923,"product_14902_packaging_10","product_14902","packaging_10"
22924,"product_13905_packaging_25","product_13905","packaging_25"
22925,"product_13848_packaging_6","product_13848","packaging_6"
22926,"product_13688_packaging_10","product_13688","packaging_10"
22927,"product_14099_packaging_12","product_14099","packaging_12"
22928,"product_14012_packaging_24","product_14012","packaging_24"
22929,"product_14103_packaging_12","product_14103","packaging_12"
22930,"product_27279_packaging_15","product_27279","packaging_15"
22931,"product_27277_packaging_30","product_27277","packaging_30"
22932,"product_27291_packaging_48","product_27291","packaging_48"
22933,"product_27292_packaging_4","product_27292","packaging_4"
22934,"product_27282_packaging_24","product_27282","packaging_24"
22935,"product_27284_packaging_24","product_27284","packaging_24"
22936,"product_27280_packaging_24","product_27280","packaging_24"
22937,"product_27283_packaging_24","product_27283","packaging_24"
22938,"product_27289_packaging_6","product_27289","packaging_6"
22939,"product_27294_packaging_24","product_27294","packaging_24"
22940,"product_27285_packaging_12","product_27285","packaging_12"
22941,"product_27274_packaging_10","product_27274","packaging_10"
22942,"product_27293_packaging_10","product_27293","packaging_10"
22943,"product_27278_packaging_30","product_27278","packaging_30"
22944,"product_27276_packaging_40","product_27276","packaging_40"
22945,"product_27275_packaging_20","product_27275","packaging_20"
22946,"product_27281_packaging_24","product_27281","packaging_24"
22947,"product_14906_packaging_4","product_14906","packaging_4"
22948,"product_34053_packaging_10","product_34053","packaging_10"
22949,"product_12424_packaging_6","product_12424","packaging_6"
22950,"product_14104_packaging_15","product_14104","packaging_15"
22951,"product_34108_packaging_6","product_34108","packaging_6"
22952,"product_29604_packaging_24","product_29604","packaging_24"
22953,"product_27308_packaging_24","product_27308","packaging_24"
22954,"product_27299_packaging_60","product_27299","packaging_60"
22955,"product_14128_packaging_6","product_14128","packaging_6"
22956,"product_27296_packaging_4","product_27296","packaging_4"
22957,"product_27302_packaging_100","product_27302","packaging_100"
22958,"product_27312_packaging_24","product_27312","packaging_24"
22959,"product_27311_packaging_24","product_27311","packaging_24"
22960,"product_27301_packaging_60","product_27301","packaging_60"
22961,"product_27295_packaging_4","product_27295","packaging_4"
22962,"product_27297_packaging_4","product_27297","packaging_4"
22963,"product_27303_packaging_100","product_27303","packaging_100"
22964,"product_27305_packaging_100","product_27305","packaging_100"
22965,"product_13915_packaging_25","product_13915","packaging_25"
22966,"product_13812_packaging_2","product_13812","packaging_2"
22967,"product_27310_packaging_24","product_27310","packaging_24"
22968,"product_27313_packaging_6","product_27313","packaging_6"
22970,"product_27306_packaging_24","product_27306","packaging_24"
22971,"product_27316_packaging_6","product_27316","packaging_6"
22972,"product_27336_packaging_12","product_27336","packaging_12"
22973,"product_27330_packaging_6","product_27330","packaging_6"
22974,"product_27324_packaging_12","product_27324","packaging_12"
22975,"product_27318_packaging_6","product_27318","packaging_6"
22976,"product_27319_packaging_12","product_27319","packaging_12"
22977,"product_27321_packaging_6","product_27321","packaging_6"
22978,"product_27326_packaging_6","product_27326","packaging_6"
22979,"product_27325_packaging_5","product_27325","packaging_5"
22980,"product_27323_packaging_6","product_27323","packaging_6"
22981,"product_27337_packaging_4","product_27337","packaging_4"
22982,"product_27328_packaging_12","product_27328","packaging_12"
22983,"product_27331_packaging_6","product_27331","packaging_6"
22984,"product_27329_packaging_5","product_27329","packaging_5"
22985,"product_27333_packaging_6","product_27333","packaging_6"
22986,"product_27332_packaging_12","product_27332","packaging_12"
22987,"product_14126_packaging_24","product_14126","packaging_24"
22988,"product_27335_packaging_6","product_27335","packaging_6"
22989,"product_27338_packaging_6","product_27338","packaging_6"
22990,"product_27339_packaging_6","product_27339","packaging_6"
22991,"product_27334_packaging_6","product_27334","packaging_6"
22992,"product_27341_packaging_6","product_27341","packaging_6"
22993,"product_27320_packaging_12","product_27320","packaging_12"
22994,"product_27315_packaging_5","product_27315","packaging_5"
22995,"product_27314_packaging_12","product_27314","packaging_12"
22996,"product_27322_packaging_12","product_27322","packaging_12"
22997,"product_27365_packaging_6","product_27365","packaging_6"
22998,"product_27345_packaging_12","product_27345","packaging_12"
22999,"product_27368_packaging_6","product_27368","packaging_6"
23000,"product_27346_packaging_12","product_27346","packaging_12"
23001,"product_27342_packaging_12","product_27342","packaging_12"
23002,"product_27348_packaging_12","product_27348","packaging_12"
23003,"product_27350_packaging_12","product_27350","packaging_12"
23004,"product_27343_packaging_12","product_27343","packaging_12"
23005,"product_27351_packaging_6","product_27351","packaging_6"
23006,"product_27355_packaging_10","product_27355","packaging_10"
23007,"product_27349_packaging_6","product_27349","packaging_6"
23008,"product_27356_packaging_10","product_27356","packaging_10"
23009,"product_14124_packaging_6","product_14124","packaging_6"
23010,"product_27363_packaging_6","product_27363","packaging_6"
23011,"product_27366_packaging_12","product_27366","packaging_12"
23012,"product_27360_packaging_5","product_27360","packaging_5"
23013,"product_27364_packaging_6","product_27364","packaging_6"
23014,"product_27361_packaging_10","product_27361","packaging_10"
23015,"product_27367_packaging_12","product_27367","packaging_12"
23016,"product_14123_packaging_24","product_14123","packaging_24"
23017,"product_27358_packaging_20","product_27358","packaging_20"
23018,"product_27357_packaging_10","product_27357","packaging_10"
23019,"product_27344_packaging_12","product_27344","packaging_12"
23020,"product_27369_packaging_6","product_27369","packaging_6"
23021,"product_27347_packaging_6","product_27347","packaging_6"
23022,"product_27354_packaging_6","product_27354","packaging_6"
23023,"product_27359_packaging_10","product_27359","packaging_10"
23024,"product_1667_packaging_6","product_1667","packaging_6"
23025,"product_27381_packaging_6","product_27381","packaging_6"
23026,"product_27375_packaging_6","product_27375","packaging_6"
23027,"product_27373_packaging_6","product_27373","packaging_6"
23028,"product_27387_packaging_6","product_27387","packaging_6"
23029,"product_27374_packaging_12","product_27374","packaging_12"
23030,"product_27386_packaging_6","product_27386","packaging_6"
23031,"product_27382_packaging_6","product_27382","packaging_6"
23032,"product_27379_packaging_6","product_27379","packaging_6"
23033,"product_27390_packaging_6","product_27390","packaging_6"
23034,"product_27378_packaging_6","product_27378","packaging_6"
23035,"product_27385_packaging_12","product_27385","packaging_12"
23036,"product_27376_packaging_12","product_27376","packaging_12"
23037,"product_27391_packaging_12","product_27391","packaging_12"
23038,"product_27384_packaging_12","product_27384","packaging_12"
23039,"product_27380_packaging_12","product_27380","packaging_12"
23040,"product_27389_packaging_5","product_27389","packaging_5"
23041,"product_27388_packaging_6","product_27388","packaging_6"
23042,"product_27392_packaging_12","product_27392","packaging_12"
23043,"product_27371_packaging_10","product_27371","packaging_10"
23044,"product_27372_packaging_6","product_27372","packaging_6"
23045,"product_29605_packaging_12","product_29605","packaging_12"
23046,"product_27370_packaging_6","product_27370","packaging_6"
23047,"product_14082_packaging_12","product_14082","packaging_12"
23048,"product_27377_packaging_6","product_27377","packaging_6"
23049,"product_27399_packaging_12","product_27399","packaging_12"
23050,"product_27402_packaging_60","product_27402","packaging_60"
23051,"product_27395_packaging_12","product_27395","packaging_12"
23052,"product_27298_packaging_4","product_27298","packaging_4"
23053,"product_27394_packaging_12","product_27394","packaging_12"
23054,"product_27396_packaging_16","product_27396","packaging_16"
23055,"product_27290_packaging_6","product_27290","packaging_6"
23058,"product_27403_packaging_6","product_27403","packaging_6"
23059,"product_26926_packaging_12","product_26926","packaging_12"
23060,"product_27398_packaging_12","product_27398","packaging_12"
23061,"product_14113_packaging_20","product_14113","packaging_20"
23062,"product_29606_packaging_12","product_29606","packaging_12"
23063,"product_27397_packaging_10","product_27397","packaging_10"
23064,"product_29026_packaging_24","product_29026","packaging_24"
23065,"product_27401_packaging_12","product_27401","packaging_12"
23066,"product_29607_packaging_12","product_29607","packaging_12"
23067,"product_14127_packaging_6","product_14127","packaging_6"
23069,"product_14089_packaging_24","product_14089","packaging_24"
23074,"product_13832_packaging_7","product_13832","packaging_7"
23079,"product_29608_packaging_12","product_29608","packaging_12"
23080,"product_29609_packaging_6","product_29609","packaging_6"
23081,"product_14073_packaging_16","product_14073","packaging_16"
23082,"product_27415_packaging_10","product_27415","packaging_10"
23083,"product_27416_packaging_10","product_27416","packaging_10"
23084,"product_29610_packaging_12","product_29610","packaging_12"
23085,"product_29027_packaging_24","product_29027","packaging_24"
23086,"product_29611_packaging_12","product_29611","packaging_12"
23087,"product_14075_packaging_16","product_14075","packaging_16"
23088,"product_27414_packaging_10","product_27414","packaging_10"
23089,"product_14087_packaging_24","product_14087","packaging_24"
23090,"product_21919_packaging_4","product_21919","packaging_4"
23091,"product_14088_packaging_24","product_14088","packaging_24"
23092,"product_14071_packaging_24","product_14071","packaging_24"
23093,"product_14076_packaging_16","product_14076","packaging_16"
23094,"product_26953_packaging_4","product_26953","packaging_4"
23095,"product_4971_packaging_12","product_4971","packaging_12"
23096,"product_3036_packaging_6","product_3036","packaging_6"
23098,"product_3095_packaging_12","product_3095","packaging_12"
23101,"product_3232_packaging_12","product_3232","packaging_12"
23102,"product_13757_packaging_12","product_13757","packaging_12"
23103,"product_23853_packaging_22","product_23853","packaging_22"
23109,"product_3182_packaging_6","product_3182","packaging_6"
23110,"product_3034_packaging_6","product_3034","packaging_6"
23113,"product_9577_packaging_10","product_9577","packaging_10"
23115,"product_1286_packaging_6","product_1286","packaging_6"
23116,"product_1345_packaging_6","product_1345","packaging_6"
23117,"product_3030_packaging_6","product_3030","packaging_6"
23118,"product_1287_packaging_6","product_1287","packaging_6"
23120,"product_3233_packaging_12","product_3233","packaging_12"
23121,"product_14072_packaging_16","product_14072","packaging_16"
23122,"product_3051_packaging_6","product_3051","packaging_6"
23123,"product_3161_packaging_12","product_3161","packaging_12"
23124,"product_29612_packaging_6","product_29612","packaging_6"
23125,"product_3055_packaging_12","product_3055","packaging_12"
23126,"product_3250_packaging_6","product_3250","packaging_6"
23127,"product_3159_packaging_12","product_3159","packaging_12"
23128,"product_3258_packaging_6","product_3258","packaging_6"
23131,"product_29028_packaging_24","product_29028","packaging_24"
23132,"product_20079_packaging_6","product_20079","packaging_6"
23133,"product_19965_packaging_6","product_19965","packaging_6"
23135,"product_3049_packaging_12","product_3049","packaging_12"
23136,"product_3196_packaging_6","product_3196","packaging_6"
23137,"product_3248_packaging_12","product_3248","packaging_12"
23138,"product_13783_packaging_24","product_13783","packaging_24"
23140,"product_22466_packaging_6","product_22466","packaging_6"
23141,"product_1305_packaging_6","product_1305","packaging_6"
23142,"product_3171_packaging_12","product_3171","packaging_12"
23143,"product_13758_packaging_12","product_13758","packaging_12"
23145,"product_3086_packaging_6","product_3086","packaging_6"
23146,"product_27432_packaging_20","product_27432","packaging_20"
23147,"product_27436_packaging_20","product_27436","packaging_20"
23148,"product_27287_packaging_12","product_27287","packaging_12"
23150,"product_27437_packaging_20","product_27437","packaging_20"
23151,"product_27214_packaging_12","product_27214","packaging_12"
23152,"product_8010_packaging_6","product_8010","packaging_6"
23153,"product_27227_packaging_15","product_27227","packaging_15"
23154,"product_13773_packaging_16","product_13773","packaging_16"
23155,"product_27430_packaging_20","product_27430","packaging_20"
23156,"product_29029_packaging_24","product_29029","packaging_24"
23157,"product_13790_packaging_12","product_13790","packaging_12"
23158,"product_27205_packaging_22","product_27205","packaging_22"
23159,"product_9251_packaging_12","product_9251","packaging_12"
23160,"product_27241_packaging_24","product_27241","packaging_24"
23161,"product_27251_packaging_12","product_27251","packaging_12"
23162,"product_27268_packaging_20","product_27268","packaging_20"
23163,"product_27393_packaging_12","product_27393","packaging_12"
23164,"product_16323_packaging_6","product_16323","packaging_6"
23165,"product_27446_packaging_6","product_27446","packaging_6"
23166,"product_27383_packaging_12","product_27383","packaging_12"
23167,"product_9786_packaging_15","product_9786","packaging_15"
23168,"product_9824_packaging_12","product_9824","packaging_12"
23169,"product_27238_packaging_24","product_27238","packaging_24"
23170,"product_27317_packaging_12","product_27317","packaging_12"
23171,"product_27340_packaging_12","product_27340","packaging_12"
23172,"product_27327_packaging_6","product_27327","packaging_6"
23173,"product_27352_packaging_12","product_27352","packaging_12"
23174,"product_27353_packaging_5","product_27353","packaging_5"
23175,"product_27362_packaging_10","product_27362","packaging_10"
23176,"product_27445_packaging_6","product_27445","packaging_6"
23177,"product_27442_packaging_6","product_27442","packaging_6"
23178,"product_27447_packaging_6","product_27447","packaging_6"
23179,"product_27448_packaging_3","product_27448","packaging_3"
23180,"product_27449_packaging_6","product_27449","packaging_6"
23181,"product_27451_packaging_6","product_27451","packaging_6"
23182,"product_27450_packaging_6","product_27450","packaging_6"
23183,"product_27443_packaging_6","product_27443","packaging_6"
23184,"product_27309_packaging_24","product_27309","packaging_24"
23185,"product_27444_packaging_6","product_27444","packaging_6"
23186,"product_27455_packaging_6","product_27455","packaging_6"
23187,"product_27467_packaging_6","product_27467","packaging_6"
23188,"product_27456_packaging_6","product_27456","packaging_6"
23189,"product_27460_packaging_6","product_27460","packaging_6"
23190,"product_27453_packaging_6","product_27453","packaging_6"
23191,"product_27465_packaging_6","product_27465","packaging_6"
23192,"product_13791_packaging_12","product_13791","packaging_12"
23193,"product_27461_packaging_6","product_27461","packaging_6"
23194,"product_27466_packaging_6","product_27466","packaging_6"
23195,"product_29613_packaging_20","product_29613","packaging_20"
23196,"product_27469_packaging_12","product_27469","packaging_12"
23197,"product_27464_packaging_6","product_27464","packaging_6"
23198,"product_27468_packaging_6","product_27468","packaging_6"
23199,"product_27463_packaging_6","product_27463","packaging_6"
23200,"product_27454_packaging_6","product_27454","packaging_6"
23201,"product_27462_packaging_12","product_27462","packaging_12"
23202,"product_27457_packaging_6","product_27457","packaging_6"
23203,"product_27028_packaging_8","product_27028","packaging_8"
23204,"product_27474_packaging_8","product_27474","packaging_8"
23205,"product_27458_packaging_6","product_27458","packaging_6"
23207,"product_27452_packaging_6","product_27452","packaging_6"
23208,"product_27472_packaging_20","product_27472","packaging_20"
23209,"product_27471_packaging_9","product_27471","packaging_9"
23210,"product_27488_packaging_12","product_27488","packaging_12"
23211,"product_27482_packaging_20","product_27482","packaging_20"
23212,"product_27485_packaging_12","product_27485","packaging_12"
23213,"product_27491_packaging_96","product_27491","packaging_96"
23214,"product_27479_packaging_20","product_27479","packaging_20"
23215,"product_13761_packaging_12","product_13761","packaging_12"
23216,"product_27481_packaging_6","product_27481","packaging_6"
23217,"product_27493_packaging_20","product_27493","packaging_20"
23218,"product_27477_packaging_20","product_27477","packaging_20"
23219,"product_6690_packaging_54","product_6690","packaging_54"
23220,"product_27478_packaging_20","product_27478","packaging_20"
23221,"product_27480_packaging_20","product_27480","packaging_20"
23222,"product_27492_packaging_12","product_27492","packaging_12"
23223,"product_27486_packaging_12","product_27486","packaging_12"
23224,"product_27483_packaging_12","product_27483","packaging_12"
23225,"product_27497_packaging_10","product_27497","packaging_10"
23226,"product_27487_packaging_12","product_27487","packaging_12"
23227,"product_27498_packaging_12","product_27498","packaging_12"
23228,"product_27490_packaging_12","product_27490","packaging_12"
23229,"product_27499_packaging_12","product_27499","packaging_12"
23230,"product_27500_packaging_12","product_27500","packaging_12"
23231,"product_27501_packaging_15","product_27501","packaging_15"
23232,"product_27494_packaging_20","product_27494","packaging_20"
23233,"product_27489_packaging_24","product_27489","packaging_24"
23234,"product_27495_packaging_12","product_27495","packaging_12"
23235,"product_27459_packaging_6","product_27459","packaging_6"
23236,"product_14399_packaging_30","product_14399","packaging_30"
23237,"product_11434_packaging_12","product_11434","packaging_12"
23238,"product_11567_packaging_12","product_11567","packaging_12"
23239,"product_27502_packaging_12","product_27502","packaging_12"
23240,"product_27503_packaging_10","product_27503","packaging_10"
23241,"product_14308_packaging_12","product_14308","packaging_12"
23242,"product_27509_packaging_20","product_27509","packaging_20"
23243,"product_27504_packaging_10","product_27504","packaging_10"
23244,"product_27505_packaging_8","product_27505","packaging_8"
23245,"product_27510_packaging_30","product_27510","packaging_30"
23246,"product_27506_packaging_10","product_27506","packaging_10"
23247,"product_27507_packaging_10","product_27507","packaging_10"
23248,"product_27508_packaging_10","product_27508","packaging_10"
23249,"product_4393_packaging_24","product_4393","packaging_24"
23252,"product_14305_packaging_12","product_14305","packaging_12"
23253,"product_14323_packaging_48","product_14323","packaging_48"
23254,"product_11480_packaging_3","product_11480","packaging_3"
23255,"product_29030_packaging_50","product_29030","packaging_50"
23256,"product_27496_packaging_12","product_27496","packaging_12"
23257,"product_14322_packaging_48","product_14322","packaging_48"
23260,"product_27518_packaging_10","product_27518","packaging_10"
23262,"product_14899_packaging_10","product_14899","packaging_10"
23263,"product_29033_packaging_24","product_29033","packaging_24"
23264,"product_22951_packaging_12","product_22951","packaging_12"
23265,"product_29031_packaging_50","product_29031","packaging_50"
23266,"product_27513_packaging_20","product_27513","packaging_20"
23267,"product_27519_packaging_10","product_27519","packaging_10"
23269,"product_29034_packaging_24","product_29034","packaging_24"
23270,"product_27520_packaging_10","product_27520","packaging_10"
23271,"product_29035_packaging_24","product_29035","packaging_24"
23272,"product_23096_packaging_6","product_23096","packaging_6"
23274,"product_29032_packaging_50","product_29032","packaging_50"
23279,"product_10838_packaging_50","product_10838","packaging_50"
23280,"product_27522_packaging_30","product_27522","packaging_30"
23281,"product_27528_packaging_6","product_27528","packaging_6"
23282,"product_4035_packaging_6","product_4035","packaging_6"
23283,"product_27537_packaging_8","product_27537","packaging_8"
23284,"product_27544_packaging_8","product_27544","packaging_8"
23285,"product_27530_packaging_6","product_27530","packaging_6"
23286,"product_27524_packaging_30","product_27524","packaging_30"
23287,"product_27523_packaging_30","product_27523","packaging_30"
23288,"product_27525_packaging_6","product_27525","packaging_6"
23289,"product_27529_packaging_6","product_27529","packaging_6"
23290,"product_27540_packaging_8","product_27540","packaging_8"
23291,"product_27527_packaging_6","product_27527","packaging_6"
23292,"product_27543_packaging_8","product_27543","packaging_8"
23293,"product_27532_packaging_6","product_27532","packaging_6"
23294,"product_27542_packaging_8","product_27542","packaging_8"
23295,"product_27538_packaging_8","product_27538","packaging_8"
23296,"product_27533_packaging_6","product_27533","packaging_6"
23297,"product_27536_packaging_8","product_27536","packaging_8"
23298,"product_27539_packaging_8","product_27539","packaging_8"
23299,"product_27541_packaging_8","product_27541","packaging_8"
23300,"product_27531_packaging_6","product_27531","packaging_6"
23301,"product_27526_packaging_6","product_27526","packaging_6"
23302,"product_27545_packaging_8","product_27545","packaging_8"
23303,"product_27521_packaging_10","product_27521","packaging_10"
23304,"product_27535_packaging_100","product_27535","packaging_100"
23305,"product_27554_packaging_6","product_27554","packaging_6"
23306,"product_27556_packaging_6","product_27556","packaging_6"
23307,"product_27439_packaging_20","product_27439","packaging_20"
23308,"product_27548_packaging_6","product_27548","packaging_6"
23309,"product_27431_packaging_20","product_27431","packaging_20"
23310,"product_27550_packaging_6","product_27550","packaging_6"
23311,"product_27560_packaging_6","product_27560","packaging_6"
23312,"product_27551_packaging_6","product_27551","packaging_6"
23313,"product_8775_packaging_12","product_8775","packaging_12"
23314,"product_27552_packaging_6","product_27552","packaging_6"
23315,"product_27553_packaging_6","product_27553","packaging_6"
23316,"product_27546_packaging_8","product_27546","packaging_8"
23317,"product_27555_packaging_6","product_27555","packaging_6"
23318,"product_27549_packaging_6","product_27549","packaging_6"
23319,"product_29036_packaging_24","product_29036","packaging_24"
23320,"product_27435_packaging_20","product_27435","packaging_20"
23321,"product_18322_packaging_6","product_18322","packaging_6"
23322,"product_27547_packaging_6","product_27547","packaging_6"
23323,"product_21413_packaging_3","product_21413","packaging_3"
23324,"product_33161_packaging_10","product_33161","packaging_10"
23325,"product_27577_packaging_9","product_27577","packaging_9"
23326,"product_27580_packaging_9","product_27580","packaging_9"
23327,"product_27579_packaging_9","product_27579","packaging_9"
23328,"product_27575_packaging_9","product_27575","packaging_9"
23330,"product_27565_packaging_6","product_27565","packaging_6"
23331,"product_27574_packaging_9","product_27574","packaging_9"
23332,"product_27563_packaging_60","product_27563","packaging_60"
23333,"product_27578_packaging_9","product_27578","packaging_9"
23334,"product_27576_packaging_9","product_27576","packaging_9"
23336,"product_27564_packaging_60","product_27564","packaging_60"
23337,"product_27567_packaging_5","product_27567","packaging_5"
23338,"product_27568_packaging_10","product_27568","packaging_10"
23339,"product_27566_packaging_4","product_27566","packaging_4"
23341,"product_27569_packaging_9","product_27569","packaging_9"
23342,"product_29037_packaging_6","product_29037","packaging_6"
23343,"product_11959_packaging_24","product_11959","packaging_24"
23344,"product_29894_packaging_8","product_29894","packaging_8"
23345,"product_27572_packaging_24","product_27572","packaging_24"
23346,"product_27428_packaging_20","product_27428","packaging_20"
23347,"product_27562_packaging_60","product_27562","packaging_60"
23349,"product_27587_packaging_10","product_27587","packaging_10"
23350,"product_27603_packaging_6","product_27603","packaging_6"
23351,"product_19604_packaging_12","product_19604","packaging_12"
23352,"product_19715_packaging_6","product_19715","packaging_6"
23353,"product_19879_packaging_20","product_19879","packaging_20"
23354,"product_18853_packaging_12","product_18853","packaging_12"
23355,"product_23073_packaging_6","product_23073","packaging_6"
23356,"product_20026_packaging_6","product_20026","packaging_6"
23357,"product_20303_packaging_6","product_20303","packaging_6"
23358,"product_19111_packaging_6","product_19111","packaging_6"
23359,"product_27586_packaging_12","product_27586","packaging_12"
23360,"product_4984_packaging_6","product_4984","packaging_6"
23361,"product_27585_packaging_6","product_27585","packaging_6"
23362,"product_27584_packaging_9","product_27584","packaging_9"
23363,"product_29614_packaging_6","product_29614","packaging_6"
23364,"product_32604_packaging_10","product_32604","packaging_10"
23365,"product_27440_packaging_12","product_27440","packaging_12"
23366,"product_32273_packaging_12","product_32273","packaging_12"
23369,"product_29040_packaging_24","product_29040","packaging_24"
23370,"product_27595_packaging_6","product_27595","packaging_6"
23371,"product_24940_packaging_6","product_24940","packaging_6"
23372,"product_24353_packaging_4","product_24353","packaging_4"
23373,"product_27592_packaging_6","product_27592","packaging_6"
23374,"product_27596_packaging_6","product_27596","packaging_6"
23375,"product_29038_packaging_10","product_29038","packaging_10"
23376,"product_27591_packaging_6","product_27591","packaging_6"
23377,"product_23954_packaging_6","product_23954","packaging_6"
23379,"product_29039_packaging_9","product_29039","packaging_9"
23380,"product_1718_packaging_6","product_1718","packaging_6"
23381,"product_27594_packaging_6","product_27594","packaging_6"
23382,"product_29041_packaging_24","product_29041","packaging_24"
23383,"product_29042_packaging_24","product_29042","packaging_24"
23384,"product_29043_packaging_24","product_29043","packaging_24"
23385,"product_29044_packaging_24","product_29044","packaging_24"
23386,"product_27590_packaging_40","product_27590","packaging_40"
23387,"product_17506_packaging_6","product_17506","packaging_6"
23388,"product_32605_packaging_10","product_32605","packaging_10"
23389,"product_27608_packaging_3","product_27608","packaging_3"
23390,"product_32606_packaging_10","product_32606","packaging_10"
23391,"product_27605_packaging_6","product_27605","packaging_6"
23392,"product_27619_packaging_6","product_27619","packaging_6"
23394,"product_27615_packaging_2","product_27615","packaging_2"
23395,"product_27606_packaging_6","product_27606","packaging_6"
23396,"product_27607_packaging_6","product_27607","packaging_6"
23397,"product_27620_packaging_6","product_27620","packaging_6"
23398,"product_27611_packaging_6","product_27611","packaging_6"
23400,"product_27622_packaging_6","product_27622","packaging_6"
23401,"product_27612_packaging_6","product_27612","packaging_6"
23402,"product_27621_packaging_6","product_27621","packaging_6"
23403,"product_27614_packaging_2","product_27614","packaging_2"
23404,"product_27600_packaging_6","product_27600","packaging_6"
23405,"product_27617_packaging_6","product_27617","packaging_6"
23406,"product_27618_packaging_6","product_27618","packaging_6"
23407,"product_27623_packaging_6","product_27623","packaging_6"
23408,"product_27601_packaging_6","product_27601","packaging_6"
23409,"product_29045_packaging_24","product_29045","packaging_24"
23410,"product_27610_packaging_6","product_27610","packaging_6"
23411,"product_27609_packaging_6","product_27609","packaging_6"
23412,"product_32274_packaging_15","product_32274","packaging_15"
23413,"product_27650_packaging_4","product_27650","packaging_4"
23414,"product_27643_packaging_6","product_27643","packaging_6"
23415,"product_27627_packaging_12","product_27627","packaging_12"
23416,"product_27640_packaging_6","product_27640","packaging_6"
23417,"product_27628_packaging_12","product_27628","packaging_12"
23418,"product_27625_packaging_6","product_27625","packaging_6"
23419,"product_27641_packaging_6","product_27641","packaging_6"
23420,"product_27649_packaging_6","product_27649","packaging_6"
23421,"product_27646_packaging_6","product_27646","packaging_6"
23422,"product_27635_packaging_6","product_27635","packaging_6"
23423,"product_27632_packaging_6","product_27632","packaging_6"
23424,"product_27624_packaging_6","product_27624","packaging_6"
23425,"product_27630_packaging_6","product_27630","packaging_6"
23426,"product_27648_packaging_6","product_27648","packaging_6"
23428,"product_27639_packaging_6","product_27639","packaging_6"
23429,"product_27636_packaging_6","product_27636","packaging_6"
23430,"product_27626_packaging_12","product_27626","packaging_12"
23431,"product_29046_packaging_24","product_29046","packaging_24"
23432,"product_27629_packaging_6","product_27629","packaging_6"
23433,"product_27633_packaging_6","product_27633","packaging_6"
23434,"product_27644_packaging_6","product_27644","packaging_6"
23435,"product_27638_packaging_6","product_27638","packaging_6"
23436,"product_27645_packaging_6","product_27645","packaging_6"
23437,"product_32275_packaging_20","product_32275","packaging_20"
23438,"product_32607_packaging_4","product_32607","packaging_4"
23439,"product_27673_packaging_24","product_27673","packaging_24"
23440,"product_27654_packaging_6","product_27654","packaging_6"
23441,"product_27664_packaging_6","product_27664","packaging_6"
23442,"product_27656_packaging_6","product_27656","packaging_6"
23443,"product_27672_packaging_6","product_27672","packaging_6"
23444,"product_27657_packaging_6","product_27657","packaging_6"
23445,"product_27663_packaging_6","product_27663","packaging_6"
23446,"product_27655_packaging_6","product_27655","packaging_6"
23447,"product_27658_packaging_6","product_27658","packaging_6"
23448,"product_27653_packaging_6","product_27653","packaging_6"
23449,"product_27662_packaging_6","product_27662","packaging_6"
23450,"product_27661_packaging_12","product_27661","packaging_12"
23451,"product_27652_packaging_6","product_27652","packaging_6"
23452,"product_27557_packaging_6","product_27557","packaging_6"
